Date,equity
2020-02-03,1151.7776195175738
2020-02-04,1166.0748733965193
2020-02-05,1177.7343385689649
2020-02-06,1189.7961864044637
2020-02-07,1191.9543178092042
2020-02-08,1192.5382115110292
2020-02-09,1195.9351087480798
2020-02-10,1204.7880584618479
2020-02-11,1210.1108007538203
2020-02-12,1228.6558518296151
2020-02-13,1229.030149076778
2020-02-14,1238.7990417304588
2020-02-15,1229.7102235311445
2020-02-16,1228.4235532975963
2020-02-17,1228.0485834444441
2020-02-18,1238.1342572158217
2020-02-19,1238.389944032668
2020-02-20,1231.3128894933604
2020-02-21,1219.8507808352192
2020-02-22,1218.8125895862827
2020-02-23,1223.7022881155817
2020-02-24,1185.4474404639404
2020-02-25,1150.7121021972418
2020-02-26,1139.0042978993877
2020-02-27,1116.1560902972853
2020-02-28,1116.3196862080372
2020-02-29,1114.5775829881347
2020-03-01,1114.2126212132323
2020-03-02,1129.522891830926
2020-03-03,1124.2631057781302
2020-03-04,1134.3788231130673
2020-03-05,1133.390486329242
2020-03-06,1143.2579183792334
2020-03-07,1141.0385699746932
2020-03-08,1129.5536716169377
2020-03-09,1112.489270221919
2020-03-10,1113.2728948799345
2020-03-11,1089.8718695520154
2020-03-12,1044.7126515516536
2020-03-13,1060.1993559420057
2020-03-14,1060.1993559420057
2020-03-15,1060.1993559420057
2020-03-16,1039.9381028192154
2020-03-17,1042.9543270903227
2020-03-18,1020.8138703651126
2020-03-19,1024.1287073931364
2020-03-20,1025.3860329548306
2020-03-21,1025.3860329548306
2020-03-22,1025.3860329548306
2020-03-23,1028.2056693509721
2020-03-24,1048.066488962776
2020-03-25,1050.5633219428073
2020-03-26,1066.469983041014
2020-03-27,1062.5388858300819
2020-03-28,1062.5388858300819
2020-03-29,1062.5388858300819
2020-03-30,1081.671070984664
2020-03-31,1069.7732832801416
2020-04-01,1045.7650317975947
2020-04-02,1060.6758190261837
2020-04-03,1053.1594843914386
2020-04-04,1053.1594843914386
2020-04-05,1053.1594843914386
2020-04-06,1095.5717025802162
2020-04-07,1093.108756873843
2020-04-08,1108.5892936956748
2020-04-09,1115.9916668150051
2020-04-10,1115.9916668150051
2020-04-11,1115.9916668150051
2020-04-12,1115.9916668150051
2020-04-13,1118.4331259813446
2020-04-14,1146.9036311757832
2020-04-15,1139.5838963594883
2020-04-16,1151.8430484938156
2020-04-17,1159.3516625510133
2020-04-18,1159.3516625510133
2020-04-19,1159.3516625510133
2020-04-20,1145.688415088869
2020-04-21,1121.1741016455635
2020-04-22,1144.9751894962214
2020-04-23,1147.851603441873
2020-04-24,1161.9604062245667
2020-04-25,1165.0080126201772
2020-04-26,1166.0083164237344
2020-04-27,1168.307866359081
2020-04-28,1160.9891982891547
2020-04-29,1194.909778116223
2020-04-30,1183.4439894267734
2020-05-01,1165.6201467875173
2020-05-02,1166.3018535660249
2020-05-03,1164.076345780495
2020-05-04,1168.3694163810774
2020-05-05,1174.7648438534313
2020-05-06,1169.5771192251016
2020-05-07,1190.5664988692154
2020-05-08,1199.3711532030536
2020-05-09,1198.4019933165175
2020-05-10,1186.3150731797045
2020-05-11,1187.0312063848387
2020-05-12,1172.4762083570115
2020-05-13,1168.2389335486102
2020-05-14,1186.1819849711308
2020-05-15,1186.1142506753915
2020-05-16,1188.922458741684
2020-05-17,1193.2644221030487
2020-05-18,1212.713679223937
2020-05-19,1209.1333872227624
2020-05-20,1226.9050614703767
2020-05-21,1209.3057560004493
2020-05-22,1218.5859945655525
2020-05-23,1219.4717845515747
2020-05-24,1214.811155771406
2020-05-25,1216.732155189111
2020-05-26,1212.3490137909625
2020-05-27,1225.1070996921817
2020-05-28,1229.1639153873468
2020-05-29,1243.529687614518
2020-05-30,1255.7362582260978
2020-05-31,1249.0040091657245
2020-06-01,1262.9539165109875
2020-06-02,1261.998605366327
2020-06-03,1268.5544494507876
2020-06-04,1259.786336344491
2020-06-05,1278.228336014595
2020-06-06,1278.5789728074035
2020-06-07,1280.6738644832612
2020-06-08,1294.1310097692642
2020-06-09,1301.54258324148
2020-06-10,1317.8767777990163
2020-06-11,1246.0468239393715
2020-06-12,1256.9002251378854
2020-06-13,1257.6562634337108
2020-06-14,1254.7620222052803
2020-06-15,1265.2579977604917
2020-06-16,1284.9626396811366
2020-06-17,1286.8125402064657
2020-06-18,1291.26975733568
2020-06-19,1287.2235932418353
2020-06-20,1288.5283176834275
2020-06-21,1288.283629656831
2020-06-22,1305.8267365700042
2020-06-23,1313.2795870594482
2020-06-24,1288.4432019913081
2020-06-25,1297.2022890606136
2020-06-26,1274.5693625267697
2020-06-27,1271.0802705961967
2020-06-28,1272.4456969810599
2020-06-29,1284.6931209013808
2020-06-30,1299.723371758131
2020-07-01,1311.707740424559
2020-07-02,1318.1748399969854
2020-07-03,1316.1664543346765
2020-07-04,1318.0415528591323
2020-07-05,1317.2341415613712
2020-07-06,1347.4060775144924
2020-07-07,1341.9346877394537
2020-07-08,1358.2045570050373
2020-07-09,1365.009943677512
2020-07-10,1371.5113029156055
2020-07-11,1370.6914759013162
2020-07-12,1372.0585733937633
2020-07-13,1353.5889798597448
2020-07-14,1364.5217137028148
2020-07-15,1368.5156765089937
2020-07-16,1357.2786056291684
2020-07-17,1360.879922170976
2020-07-18,1361.0776441735584
2020-07-19,1361.0154877613957
2020-07-20,1386.8330878813335
2020-07-21,1382.933428553242
2020-07-22,1394.2727739684915
2020-07-23,1375.4115986383338
2020-07-24,1366.554666407954
2020-07-25,1372.0991700219547
2020-07-26,1376.39717688876
2020-07-27,1400.0277010617706
2020-07-28,1391.1024125442154
2020-07-29,1403.9128144932426
2020-07-30,1410.3308207503926
2020-07-31,1428.8685372442312
2020-08-01,1434.1611878499637
2020-08-02,1432.7946539958116
2020-08-03,1446.4044538493458
2020-08-04,1459.872918772349
2020-08-05,1464.0564166105987
2020-08-06,1486.0898472037084
2020-08-07,1467.6633587458039
2020-08-08,1472.8023408654271
2020-08-09,1474.035599269457
2020-08-10,1473.8333220365535
2020-08-11,1438.656065966524
2020-08-12,1465.7456159740163
2020-08-13,1470.5324629939485
2020-08-14,1465.0285510651852
2020-08-15,1462.953379891893
2020-08-16,1464.8672509325377
2020-08-17,1478.670561578281
2020-08-18,1493.6423848128095
2020-08-19,1472.0137377181477
2020-08-20,1494.723912663913
2020-08-21,1498.4216026811418
2020-08-22,1499.9446332041325
2020-08-23,1502.1994721491885
2020-08-24,1510.9421382641722
2020-08-25,1513.5456104564412
2020-08-26,1539.3866757281962
2020-08-27,1527.5678560250155
2020-08-28,1541.3203371554505
2020-08-29,1541.3449435866355
2020-08-30,1545.7348881369319
2020-08-31,1556.9172385395275
2020-09-01,1584.8229955634333
2020-09-02,1597.467328768872
2020-09-03,1517.7108535570603
2020-09-04,1495.4281574632078
2020-09-05,1487.0262976177448
2020-09-06,1490.5570261503744
2020-09-07,1490.0714703123328
2020-09-08,1435.878152811901
2020-09-09,1452.185687496216
2020-09-10,1444.0786227170356
2020-09-11,1443.8692323875916
2020-09-12,1444.4505394226783
2020-09-13,1442.221969475625
2020-09-14,1453.3334515076183
2020-09-15,1454.822844047016
2020-09-16,1448.475838761984
2020-09-17,1446.86746426648
2020-09-18,1439.7669430447993
2020-09-19,1440.0943059036993
2020-09-20,1436.8943638012124
2020-09-21,1427.3102736616443
2020-09-22,1435.1843964380366
2020-09-23,1414.6114470481039
2020-09-24,1424.3399940967358
2020-09-25,1434.7092481020222
2020-09-26,1435.1423554254736
2020-09-27,1435.5721091575963
2020-09-28,1444.326898241873
2020-09-29,1443.4861101231709
2020-09-30,1444.9989012494786
2020-10-01,1450.025442593868
2020-10-02,1437.3454558573897
2020-10-03,1436.975576896429
2020-10-04,1438.0916776183242
2020-10-05,1453.221982857938
2020-10-06,1416.713372126625
2020-10-07,1431.6063731152626
2020-10-08,1442.953694591854
2020-10-09,1462.4304062225356
2020-10-10,1456.8442983732837
2020-10-11,1458.747193602307
2020-10-12,1482.9528556593834
2020-10-13,1469.819009348473
2020-10-14,1461.116067072201
2020-10-15,1456.2942653095138
2020-10-16,1445.9000835089605
2020-10-17,1449.1131767466882
2020-10-18,1451.4079822212548
2020-10-19,1433.933033466233
2020-10-20,1424.6430038691865
2020-10-21,1424.6566939944055
2020-10-22,1424.9171501250669
2020-10-23,1427.4213231855729
2020-10-24,1427.7236749221784
2020-10-25,1427.4140949066307
2020-10-26,1409.8267391573415
2020-10-27,1417.4051283835984
2020-10-28,1372.1991807213692
2020-10-29,1384.2815268277582
2020-10-30,1361.9432360962528
2020-10-31,1362.206278318465
2020-11-01,1362.4057008519644
2020-11-02,1369.1020679538558
2020-11-03,1386.134877156475
2020-11-04,1431.8386669442637
2020-11-05,1464.5271412531167
2020-11-06,1463.3935250272718
2020-11-07,1462.400459642995
2020-11-08,1463.3019987184994
2020-11-09,1438.1031355734415
2020-11-10,1421.9387798406872
2020-11-11,1442.9366407883617
2020-11-12,1440.8740613224193
2020-11-13,1453.9666538849137
2020-11-14,1453.4381843546441
2020-11-15,1453.055966430223
2020-11-16,1464.4146452173823
2020-11-17,1461.975115629038
2020-11-18,1450.7756210312846
2020-11-19,1460.327855537583
2020-11-20,1456.0671842424515
2020-11-21,1457.0242225995057
2020-11-22,1457.052139440107
2020-11-23,1456.5497240003365
2020-11-24,1469.8095912760948
2020-11-25,1472.8834853352728
2020-11-26,1470.630252762767
2020-11-27,1481.1146776979695
2020-11-28,1482.0003067724908
2020-11-29,1483.1884109383443
2020-11-30,1483.8351849732994
2020-12-01,1497.8041723243925
2020-12-02,1499.286850289471
2020-12-03,1504.2634233766653
2020-12-04,1505.7200167735054
2020-12-05,1506.6602741476656
2020-12-06,1506.9097102822097
2020-12-07,1514.6605635242186
2020-12-08,1516.5077384515064
2020-12-09,1490.2322979116368
2020-12-10,1494.5707949438977
2020-12-11,1491.9831588463087
2020-12-12,1494.7117073190268
2020-12-13,1496.721232249881
2020-12-14,1499.807618405684
2020-12-15,1515.712539832044
2020-12-16,1527.7397306203377
2020-12-17,1539.7640940975914
2020-12-18,1534.985062428952
2020-12-19,1536.386199529362
2020-12-20,1534.3036139940405
2020-12-21,1529.4425747092446
2020-12-22,1535.0385490303197
2020-12-23,1524.9251838111659
2020-12-24,1534.9285693117367
2020-12-25,1537.3587271428464
2020-12-26,1540.6487326049346
2020-12-27,1543.7550708006538
2020-12-28,1564.2023368224604
2020-12-29,1566.3175955616252
2020-12-30,1577.9176809580622
2020-12-31,1583.2376436154584
2021-01-01,1585.0943285844537
2021-01-02,1603.356261263879
2021-01-03,1621.7118742241464
2021-01-04,1605.1206057290685
2021-01-05,1629.0380284037944
2021-01-06,1632.1952492645987
2021-01-07,1673.6447965542154
2021-01-08,1691.7713320437726
2021-01-09,1693.0241058198492
2021-01-10,1681.3177307776627
2021-01-11,1634.435095049429
2021-01-12,1621.806453371197
2021-01-13,1633.651532401447
2021-01-14,1626.6929714233036
2021-01-15,1613.2863908494944
2021-01-16,1614.11972913848
2021-01-17,1613.896115737678
2021-01-18,1614.2886558018006
2021-01-19,1634.9561245155003
2021-01-20,1666.6561940879847
2021-01-21,1668.7936411374023
2021-01-22,1666.0733776707964
2021-01-23,1665.6066790111706
2021-01-24,1667.7595460196924
2021-01-25,1682.1576822399693
2021-01-26,1681.5592755674768
2021-01-27,1638.9556826582761
2021-01-28,1648.2327831651778
2021-01-29,1617.6297005958768
2021-01-30,1617.527774825307
2021-01-31,1616.2565339965047
2021-02-01,1649.7024133553593
2021-02-02,1671.3985395073569
2021-02-03,1667.386876442436
2021-02-04,1679.8548781672666
2021-02-05,1686.6079622232514
2021-02-06,1686.5581967308106
2021-02-07,1685.5895263814332
2021-02-08,1699.7123676923222
2021-02-09,1700.186006824413
2021-02-10,1699.5590935508424
2021-02-11,1703.815646939946
2021-02-12,1707.7390201680375
2021-02-13,1707.4651492811452
2021-02-14,1707.8096393047576
2021-02-15,1707.4682246774762
2021-02-16,1697.9652992794452
2021-02-17,1694.439396246494
2021-02-18,1687.4004521228107
2021-02-19,1680.2121891774937
2021-02-20,1680.0224748947082
2021-02-21,1680.4740482263237
2021-02-22,1649.764531239311
2021-02-23,1643.7185210341565
2021-02-24,1653.9538661201107
2021-02-25,1603.048629156044
2021-02-26,1610.6528347505487
2021-02-27,1610.698454703472
2021-02-28,1610.1772976244847
2021-03-01,1661.6157952998378
2021-03-02,1635.0825680724618
2021-03-03,1603.4193122720067
2021-03-04,1584.9701760957896
2021-03-05,1595.8474780828853
2021-03-06,1602.9283499364342
2021-03-07,1611.075413784264
2021-03-08,1608.4523306447484
2021-03-09,1633.240718792241
2021-03-10,1633.6775399582139
2021-03-11,1646.6395359061696
2021-03-12,1636.8396584595584
2021-03-13,1652.832056708949
2021-03-14,1645.223531186706
2021-03-15,1641.8759240207414
2021-03-16,1644.7184504036127
2021-03-17,1650.866936669301
2021-03-18,1630.3622612394552
2021-03-19,1634.9698658997033
2021-03-20,1634.6182804825332
2021-03-21,1631.7622028464948
2021-03-22,1638.1528887284298
2021-03-23,1629.2114365432622
2021-03-24,1611.0134644079064
2021-03-25,1604.2464864434373
2021-03-26,1638.8293239678574
2021-03-27,1653.5188364564979
2021-03-28,1663.3634714456384
2021-03-29,1675.537859904659
2021-03-30,1678.248455901829
2021-03-31,1690.7732208180607
2021-04-01,1706.4403377467743
2021-04-02,1720.4211902917773
2021-04-03,1732.2803573924746
2021-04-04,1748.3512331098489
2021-04-05,1754.4859776689477
2021-04-06,1769.6186027012193
2021-04-07,1770.2373697315572
2021-04-08,1792.7126224224069
2021-04-09,1801.58398195473
2021-04-10,1800.169287084633
2021-04-11,1809.9066429396369
2021-04-12,1809.640572173631
2021-04-13,1830.805581559623
2021-04-14,1813.733564946494
2021-04-15,1853.6250010712722
2021-04-16,1831.4628684204824
2021-04-17,1824.2614314574284
2021-04-18,1863.1853062136981
2021-04-19,1841.5045434450965
2021-04-20,1841.0905509032323
2021-04-21,1858.4594102025244
2021-04-22,1884.991072992482
2021-04-23,1885.953601685317
2021-04-24,1903.8046542490902
2021-04-25,1953.0335901364867
2021-04-26,1954.2812725722142
2021-04-27,1948.433254245529
2021-04-28,1959.1824645761742
2021-04-29,1946.4285414850021
2021-04-30,1947.1214306356387
2021-05-01,2000.4344622229128
2021-05-02,1980.8548207270862
2021-05-03,1983.3471866393447
2021-05-04,1931.1991716119373
2021-05-05,1954.7071963268338
2021-05-06,1955.6521649900005
2021-05-07,1965.4576372581719
2021-05-08,1995.3356851443673
2021-05-09,1986.9830289944139
2021-05-10,1940.7175178138264
2021-05-11,1952.338644109258
2021-05-12,1881.1021089793414
2021-05-13,1881.7358499324087
2021-05-14,1934.7520696238973
2021-05-15,1924.5097964781896
2021-05-16,1948.7587558289713
2021-05-17,1928.6263982792088
2021-05-18,1982.5480248552628
2021-05-19,1806.1955424335865
2021-05-20,1835.3998632735822
2021-05-21,1825.5285639309707
2021-05-22,1824.482211556208
2021-05-23,1821.5752582672988
2021-05-24,1858.1039400946745
2021-05-25,1863.600432899619
2021-05-26,1871.2732373737435
2021-05-27,1862.2670846878373
2021-05-28,1860.2886644700097
2021-05-29,1857.394162618799
2021-05-30,1859.8561884177072
2021-05-31,1865.8279269004286
2021-06-01,1859.149218073305
2021-06-02,1865.1277689505011
2021-06-03,1850.4741250202849
2021-06-04,1876.5395324331482
2021-06-05,1874.5855009106651
2021-06-06,1876.0375469548922
2021-06-07,1875.2138372925988
2021-06-08,1876.544982901223
2021-06-09,1883.5930794605872
2021-06-10,1898.8355618447602
2021-06-11,1900.524580117099
2021-06-12,1899.2683344659213
2021-06-13,1904.20040210096
2021-06-14,1910.2935798779033
2021-06-15,1903.9143099326811
2021-06-16,1891.720069089466
2021-06-17,1902.139392553906
2021-06-18,1890.79531230344
2021-06-19,1890.1082065838698
2021-06-20,1890.890786029686
2021-06-21,1892.4802787371395
2021-06-22,1903.6435518135395
2021-06-23,1904.9346037534062
2021-06-24,1914.058863064561
2021-06-25,1908.1026065985754
2021-06-26,1908.6504578980337
2021-06-27,1911.942123788972
2021-06-28,1927.7837722883423
2021-06-29,1932.66602152528
2021-06-30,1934.0871996755295
2021-07-01,1934.2526945052612
2021-07-02,1951.9083060805426
2021-07-03,1953.2516322552008
2021-07-04,1954.6994435785741
2021-07-05,1942.0722638585967
2021-07-06,1959.9962764708314
2021-07-07,1981.5786713322927
2021-07-08,1947.626722416431
2021-07-09,1955.0081882118714
2021-07-10,1944.3369322307901
2021-07-11,1947.9386015174234
2021-07-12,1941.1751065936014
2021-07-13,1924.4533417868247
2021-07-14,1946.9139596426378
2021-07-15,1921.2220103316388
2021-07-16,1894.0579509992604
2021-07-17,1893.369414075025
2021-07-18,1893.5395843453282
2021-07-19,1885.0993831389933
2021-07-20,1896.0595447372275
2021-07-21,1906.1905889835607
2021-07-22,1916.7909083901454
2021-07-23,1930.8911388569213
2021-07-24,1932.235219120782
2021-07-25,1933.1023694698656
2021-07-26,1936.937748699116
2021-07-27,1929.6972569777704
2021-07-28,1934.693427109893
2021-07-29,1939.838085981531
2021-07-30,1936.4606330971399
2021-07-31,1936.993484157287
2021-08-01,1935.6951774967058
2021-08-02,1937.0813985512477
2021-08-03,1943.7759915978368
2021-08-04,1949.6904619088307
2021-08-05,1959.879152776439
2021-08-06,1949.9086512950505
2021-08-07,1956.2406427593069
2021-08-08,1953.0167957632013
2021-08-09,1955.948965973554
2021-08-10,1948.2504955968461
2021-08-11,1949.6853560878008
2021-08-12,1951.08037151973
2021-08-13,1970.689807419129
2021-08-14,1968.9984022720394
2021-08-15,1969.7087099403147
2021-08-16,2020.9752330499887
2021-08-17,2012.7473832481999
2021-08-18,2045.9925180283456
2021-08-19,2060.5921110337536
2021-08-20,2117.7989496932582
2021-08-21,2086.7964338464685
2021-08-22,2081.758861088606
2021-08-23,2126.6766615508177
2021-08-24,2095.194400184857
2021-08-25,2102.198071190199
2021-08-26,2108.7901266989297
2021-08-27,2212.3586136194517
2021-08-28,2263.2016094758633
2021-08-29,2249.5361407906903
2021-08-30,2361.796594747353
2021-08-31,2348.830109340255
2021-09-01,2375.4128557773015
2021-09-02,2478.4752918549398
2021-09-03,2595.2975975834584
2021-09-04,2549.830541582161
2021-09-05,2570.188208129258
2021-09-06,2677.74943004609
2021-09-07,2700.9496875130285
2021-09-08,2784.0925219635183
2021-09-09,2767.5895895677263
2021-09-10,2703.405580668371
2021-09-11,2699.7224821872796
2021-09-12,2681.5753586438113
2021-09-13,2656.0867923464475
2021-09-14,2605.3609206745955
2021-09-15,2626.0354201592227
2021-09-16,2586.907554042126
2021-09-17,2555.887402666323
2021-09-18,2557.2475736333445
2021-09-19,2555.0388354579677
2021-09-20,2515.0035045292307
2021-09-21,2511.8303860715037
2021-09-22,2537.302707832711
2021-09-23,2547.638719230021
2021-09-24,2541.443498287397
2021-09-25,2541.2531180682035
2021-09-26,2543.3819026389842
2021-09-27,2527.140126663703
2021-09-28,2470.7751680153356
2021-09-29,2469.502278452233
2021-09-30,2467.071372987274
2021-10-01,2490.8934756152644
2021-10-02,2491.6102269168077
2021-10-03,2492.4184405989076
2021-10-04,2461.5993788372994
2021-10-05,2481.1092582956594
2021-10-06,2497.6447525062645
2021-10-07,2506.746250321393
2021-10-08,2497.1321794284213
2021-10-09,2498.230702852899
2021-10-10,2496.0893612059567
2021-10-11,2486.7622948740964
2021-10-12,2485.6686357883964
2021-10-13,2505.9450862439903
2021-10-14,2540.0348065182643
2021-10-15,2551.4849774065374
2021-10-16,2550.402868543842
2021-10-17,2551.244273570071
2021-10-18,2559.0428564792937
2021-10-19,2575.89286806344
2021-10-20,2592.810505024817
2021-10-21,2592.734828157224
2021-10-22,2580.998078277116
2021-10-23,2593.14872706289
2021-10-24,2588.0019074328925
2021-10-25,2612.2980438974087
2021-10-26,2611.4840037643044
2021-10-27,2607.232560958391
2021-10-28,2646.3896648906793
2021-10-29,2661.5409277974095
2021-10-30,2656.15167683989
2021-10-31,2653.640631788226
2021-11-01,2659.1899224609833
2021-11-02,2684.7931680726374
2021-11-03,2697.7993220992557
2021-11-04,2719.204876112342
2021-11-05,2727.736149562868
2021-11-06,2730.022792246111
2021-11-07,2736.8032770070854
2021-11-08,2756.1783085249367
2021-11-09,2744.8330758321417
2021-11-10,2705.51003084342
2021-11-11,2714.2465021905564
2021-11-12,2726.093606214021
2021-11-13,2726.3809052664383
2021-11-14,2728.3837162792097
2021-11-15,2714.8047026265835
2021-11-16,2698.5675214013904
2021-11-17,2706.403392021161
2021-11-18,2700.2030756510794
2021-11-19,2726.7962920993264
2021-11-20,2736.6409252516455
2021-11-21,2727.440839109664
2021-11-22,2683.784021775524
2021-11-23,2686.040330520058
2021-11-24,2688.516909507273
2021-11-25,2693.1512260623253
2021-11-26,2641.6527480924706
2021-11-27,2648.4483297040306
2021-11-28,2664.752239568984
2021-11-29,2709.357877876189
2021-11-30,2705.218145709619
2021-12-01,2748.1178250492826
2021-12-02,2769.6374738105333
2021-12-03,2660.2735927739186
2021-12-04,2612.321458104788
2021-12-05,2600.07028812311
2021-12-06,2611.930858771374
2021-12-07,2640.992190286479
2021-12-08,2659.2581484696
2021-12-09,2576.033215707799
2021-12-10,2587.1132996689735
2021-12-11,2588.997550249834
2021-12-12,2589.5893812348045
2021-12-13,2569.4328701393897
2021-12-14,2551.4709326872785
2021-12-15,2584.376614797365
2021-12-16,2549.8986676527106
2021-12-17,2541.6610856476573
2021-12-18,2542.3917733431304
2021-12-19,2542.116659178047
2021-12-20,2520.834537227137
2021-12-21,2558.2969179853217
2021-12-22,2581.9034073710677
2021-12-23,2596.0322638047523
2021-12-24,2595.5455267625307
2021-12-25,2595.651137322369
2021-12-26,2595.701983144057
2021-12-27,2626.367423951881
2021-12-28,2613.5372220936047
2021-12-29,2607.3440231745894
2021-12-30,2606.643807583181
2021-12-31,2597.293396029149
2022-01-01,2599.031051514639
2022-01-02,2599.2978468907627
2022-01-03,2603.154455502042
2022-01-04,2583.2445676050006
2022-01-05,2523.793562258381
2022-01-06,2519.1141932514497
2022-01-07,2498.4357702482725
2022-01-08,2497.6958618123026
2022-01-09,2498.3865914950093
2022-01-10,2495.7116803147537
2022-01-11,2535.7476287111103
2022-01-12,2553.9491887929175
2022-01-13,2504.6318106168237
2022-01-14,2511.165061276306
2022-01-15,2512.6588484166105
2022-01-16,2513.5653421399693
2022-01-17,2502.089500438776
2022-01-18,2456.3830910135953
2022-01-19,2437.1587629562237
2022-01-20,2415.6461635806813
2022-01-21,2373.088686098464
2022-01-22,2361.072538003412
2022-01-23,2371.4007233585103
2022-01-24,2368.5964023874303
2022-01-25,2365.335508449885
2022-01-26,2361.030193032794
2022-01-27,2360.7663953842352
2022-01-28,2378.4269783986892
2022-01-29,2381.9765979835793
2022-01-30,2381.5305007048146
2022-01-31,2395.3079574356907
2022-02-01,2404.6764395297578
2022-02-02,2396.0769926050148
2022-02-03,2385.1708387226777
2022-02-04,2419.3985221982502
2022-02-05,2421.020006660304
2022-02-06,2427.378403471926
2022-02-07,2437.3426224139703
2022-02-08,2439.46874679904
2022-02-09,2453.9194260844524
2022-02-10,2430.331019044746
2022-02-11,2412.913327712988
2022-02-12,2411.6751984023986
2022-02-13,2409.4668378721317
2022-02-14,2410.5662212207617
2022-02-15,2436.6533282319456
2022-02-16,2433.4337212646383
2022-02-17,2399.001349463449
2022-02-18,2390.729163567551
2022-02-19,2389.770422574162
2022-02-20,2375.0885298214953
2022-02-21,2343.8847827786753
2022-02-22,2349.146713208807
2022-02-23,2293.7096424853084
2022-02-24,2349.057249819693
2022-02-25,2402.319779092182
2022-02-26,2397.762623881375
2022-02-27,2366.022325335934
2022-02-28,2469.5861722483723
2022-03-01,2463.2244232482644
2022-03-02,2469.4999006128746
2022-03-03,2427.2198069214933
2022-03-04,2365.1514001113965
2022-03-05,2373.7891596358754
2022-03-06,2347.636510973599
2022-03-07,2281.0076765006816
2022-03-08,2284.4568284231054
2022-03-09,2364.024805343829
2022-03-10,2307.2303205896596
2022-03-11,2268.323411663683
2022-03-12,2272.008928151386
2022-03-13,2255.426404760344
2022-03-14,2240.7834225530037
2022-03-15,2280.2437738289127
2022-03-16,2372.6757916674333
2022-03-17,2390.5995244101623
2022-03-18,2447.189602828649
2022-03-19,2455.667332791123
2022-03-20,2433.332158859891
2022-03-21,2422.0777469005634
2022-03-22,2464.7131308321077
2022-03-23,2471.35586917196
2022-03-24,2533.937023190898
2022-03-25,2522.499702976381
2022-03-26,2533.4653666422364
2022-03-27,2574.2542740881686
2022-03-28,2604.4304184329235
2022-03-29,2658.55643368399
2022-03-30,2660.5383344865663
2022-03-31,2618.755065799594
2022-04-01,2663.797157300133
2022-04-02,2655.636777026979
2022-04-03,2676.417340918807
2022-04-04,2699.8631047249064
2022-04-05,2617.7282668769562
2022-04-06,2509.3793598920333
2022-04-07,2531.6900888131286
2022-04-08,2475.528174744624
2022-04-09,2492.0189777795613
2022-04-10,2480.8664218526264
2022-04-11,2369.1453491145458
2022-04-12,2359.9867753020317
2022-04-13,2377.9853451013028
2022-04-14,2353.3308046706347
2022-04-15,2354.1091733676203
2022-04-16,2354.2380824917327
2022-04-17,2352.8398869847097
2022-04-18,2354.5824349058844
2022-04-19,2370.1098066265236
2022-04-20,2366.165946418061
2022-04-21,2345.95364031675
2022-04-22,2331.4893589012513
2022-04-23,2331.4893589012513
2022-04-24,2331.4893589012513
2022-04-25,2334.1755291136046
2022-04-26,2324.877946831213
2022-04-27,2323.158735710744
2022-04-28,2333.2561526737404
2022-04-29,2316.7896323662376
2022-04-30,2316.7896323662376
2022-05-01,2316.7896323662376
2022-05-02,2314.778642911705
2022-05-03,2317.799066760904
2022-05-04,2330.7894296547197
2022-05-05,2312.157036997892
2022-05-06,2307.6074565476483
2022-05-07,2307.6074565476483
2022-05-08,2307.6074565476483
2022-05-09,2296.225847962646
2022-05-10,2297.9813090202097
2022-05-11,2296.0299585648063
2022-05-12,2294.319345765837
2022-05-13,2299.714202683803
2022-05-14,2299.714202683803
2022-05-15,2299.714202683803
2022-05-16,2232.8239683961233
2022-05-17,2292.2231281052877
2022-05-18,2157.893479750051
2022-05-19,2190.8689829360424
2022-05-20,2160.0814778125423
2022-05-21,2167.659657051664
2022-05-22,2196.4760994712174
2022-05-23,2176.186850940348
2022-05-24,2167.6999203195974
2022-05-25,2168.7992637466946
2022-05-26,2156.213063356221
2022-05-27,2192.16822939753
2022-05-28,2192.16822939753
2022-05-29,2192.16822939753
2022-05-30,2192.16822939753
2022-05-31,2183.3297774717835
2022-06-01,2172.659559542742
2022-06-02,2207.4547709836347
2022-06-03,2171.9390629296818
2022-06-04,2171.9390629296818
2022-06-05,2171.9390629296818
2022-06-06,2176.22949393019
2022-06-07,2194.104777956094
2022-06-08,2174.6044068577107
2022-06-09,2124.8669057745387
2022-06-10,2058.4359542282523
2022-06-11,2051.8857490241953
2022-06-12,2049.983319550723
2022-06-13,2029.7608701915992
2022-06-14,2026.2182928496136
2022-06-15,2034.7813854639614
2022-06-16,2025.5137095836099
2022-06-17,2026.1922783114774
2022-06-18,2026.1922783114774
2022-06-19,2026.1922783114774
2022-06-20,2026.1922783114774
2022-06-21,2031.521983715781
2022-06-22,2035.5323821711445
2022-06-23,2039.7764859251515
2022-06-24,2048.284610526581
2022-06-25,2048.284610526581
2022-06-26,2048.284610526581
2022-06-27,2036.7687634286535
2022-06-28,2004.4672476583992
2022-06-29,1991.5189886501244
2022-06-30,1980.939156643765
2022-07-01,1976.9692141141281
2022-07-02,1980.3232496976295
2022-07-03,1982.018644437916
2022-07-04,2017.4858793464593
2022-07-05,2008.9376939772424
2022-07-06,2025.1484361276885
2022-07-07,2052.65556462707
2022-07-08,2048.028515137097
2022-07-09,2044.9993337635713
2022-07-10,2024.973099579913
2022-07-11,1990.0664605702443
