date,hash-rate
2019-01-23,42704219.1044576
2019-01-27,40071767.241854
2019-01-31,44802503.958942
2019-02-04,42490116.6578353
2019-02-08,47114891.2600487
2019-02-12,38568926.138295
2019-02-16,45197960.3183144
2019-02-20,39171565.6092058
2019-02-24,41298258.2978092
2019-02-28,45274965.6436762
2019-03-04,41351135.2878909
2019-03-08,44067633.2265115
2019-03-12,43141131.5892332
2019-03-16,49174856.287028
2019-03-20,48571483.8172485
2019-03-24,47490106.9905989
2019-03-28,46298790.8217788
2019-04-01,43127640.7654926
2019-04-05,50104170.8893222
2019-04-09,41949459.1204562
2019-04-13,42902855.9186484
2019-04-17,43856252.7168405
2019-04-21,51199133.0238072
2019-04-25,45160953.3019234
2019-04-29,51477170.5469476
2019-05-03,48003251.0621843
2019-05-07,42312167.3509307
2019-05-11,43311667.3670944
2019-05-15,49641834.1361313
2019-05-19,54326123.0260958
2019-05-23,52659677.5344978
2019-05-27,55659279.4193742
2019-05-31,43386260.5763838
2019-06-04,57106701.9552403
2019-06-08,45982019.7561675
2019-06-12,48577778.9359511
2019-06-16,47882020.4805591
2019-06-20,53038545.7630809
2019-06-24,65193212.5004535
2019-06-28,64293187.5738079
2019-07-02,62321003.9058997
2019-07-06,70209738.5775326
2019-07-10,58125055.9333793
2019-07-14,65334365.1964341
2019-07-18,54520401.3018519
2019-07-22,71191928.9726661
2019-07-26,74380911.3910783
2019-07-30,63627044.6839344
2019-08-03,77517455.8473286
2019-08-07,75945274.2994312
2019-08-11,75945274.2994312
2019-08-15,77930771.6667366
2019-08-19,82514504.7903757
2019-08-23,77452265.232684
2019-08-27,68340234.0288388
2019-08-31,84033176.6576833
2019-09-04,72825124.7697365
2019-09-08,94779757.9723776
2019-09-12,84605659.6589586
2019-09-16,96346803.0777296
2019-09-20,89253786.9002281
2019-09-24,92800294.9889788
2019-09-28,100852756.01995
2019-10-02,93875521.3267456
2019-10-06,94509815.3897642
2019-10-10,103681264.292523
2019-10-14,87295825.4578357
2019-10-18,103461719.061139
2019-10-22,109281440.758328
2019-10-26,95285003.0093039
2019-10-30,91201360.0231908
2019-11-03,93923788.6805996
2019-11-07,91737090.3690835
2019-11-11,95479548.6213797
2019-11-15,99905752.8621059
2019-11-19,92950289.0552504
2019-11-23,111568229.030169
2019-11-27,89641525.0589222
2019-12-01,89641525.0589222
2019-12-05,93386357.4980277
2019-12-09,94736471.2539258
2019-12-13,97296916.4229509
2019-12-17,90255692.208132
2019-12-21,113287340.369223
2019-12-25,82390792.9957983
2019-12-29,99770100.8933494
2020-01-02,96717718.3123778
2020-01-06,92602070.7246171
2020-01-10,102205248.429392
2020-01-14,99607271.2200415
2020-01-18,96958912.29362
2020-01-22,114587805.437915
2020-01-26,105038821.651422
2020-01-30,119936535.919975
2020-02-03,113785944.334335
2020-02-07,106866528.80049
2020-02-11,114190850.876276
2020-02-15,109742275.18922
2020-02-19,108969442.265353
2020-02-23,109742275.18922
2020-02-27,113169220.498612
2020-03-02,114708937.784307
2020-03-06,119328089.641393
2020-03-10,108616241.391911
2020-03-14,105324840.13761
2020-03-18,82285031.3575081
2020-03-22,104501989.824035
2020-03-26,112492821.358516
2020-03-30,101664512.290166
2020-04-03,91290582.4646392
2020-04-07,116188014.045904
2020-04-11,116308064.119463
2020-04-15,123623036.705593
2020-04-19,111187583.309172
2020-04-23,112649865.245436
2020-04-27,111856556.335257
2020-05-01,111856556.335257
2020-05-05,126294576.814336
2020-05-09,108878107.851694
2020-05-13,95268344.370232
2020-05-17,81658580.8887703
2020-05-21,98579623.7035512
2020-05-25,94064526.4346863
2020-05-29,95569558.8576412
2020-06-02,97074591.2805962
2020-06-06,133797229.464477
2020-06-10,111952783.837623
2020-06-14,116048617.392658
2020-06-18,97298323.0370428
2020-06-22,112206937.050783
2020-06-26,128684878.855444
2020-06-30,115344676.145677
2020-07-04,123188120.488637
2020-07-08,118480294.227925
2020-07-12,119264931.938044
2020-07-16,117268964.179098
2020-07-20,121580323.15627
2020-07-24,138825759.064961
2020-07-28,121437040.395232
2020-08-01,114737065.752737
2020-08-05,108037091.110241
2020-08-09,130649505.528664
2020-08-13,123844534.076575
2020-08-17,105309977.956271
2020-08-21,130584372.66577661
2020-08-25,111720008.69546376
2020-08-29,127430634.91826336
2020-09-02,125685009.78239675
2020-09-06,130921885.1899966
2020-09-10,136239328.01257572
2020-09-14,151760264.11527425
2020-09-18,142275247.6080696
2020-09-22,123857644.31701957
2020-09-26,144020516.64769718
2020-09-30,149781337.3136051
2020-10-04,151592064.050859
2020-10-08,155408725.01316798
2020-10-12,142937654.4874199
2020-10-16,148693533.1916113
2020-10-20,143146506.838782
2020-10-24,151099090.55204767
2020-10-28,99407296.41582084
2020-11-01,124259120.51977606
2020-11-05,122675182.48120748
2020-11-09,154387134.41512507
2020-11-13,115998982.07406694
2020-11-17,137334450.8705656
2020-11-21,147831351.5740483
2020-11-25,135584967.41998515
2020-11-29,135399801.26976258
2020-12-03,149512250.29219317
2020-12-07,142846099.00528008
2020-12-11,131418411.08485769
2020-12-15,129933875.82961763
2020-12-19,146639659.8648542
2020-12-23,142927263.41257942
2020-12-27,137358668.73416725
2020-12-31,153482070.38176647
2021-01-04,159954205.87979275
2021-01-08,136839436.24398455
2021-01-12,151611247.4016758
2021-01-16,150586847.08139417
2021-01-20,144440445.1597046
2021-01-24,143884925.38771522
2021-01-28,150095785.47639358
2021-02-01,124217201.7735671
2021-02-05,174939225.83110696
2021-02-09,152367873.16992718
2021-02-13,167285007.6061438
2021-02-17,147040325.15699264
2021-02-21,152267677.07260144
2021-02-25,168466366.12287825
2021-03-01,140388638.43573186
2021-03-05,160906977.89941573
2021-03-09,149267953.88308737
2021-03-13,152466552.89486787
2021-03-17,145003155.2007135
2021-03-21,169563074.61598912
2021-03-25,167389189.0439892
2021-03-29,164128360.68598944
2021-04-02,160517766.38346806
2021-04-06,165624244.467784
2021-04-10,180576433.20445892
2021-04-14,155272729.1885475
2021-04-18,145361065.33971703
2021-04-22,167634131.8030608
2021-04-26,133638398.78006244
2021-04-30,169978665.11499172
2021-05-04,185429301.3867602
2021-05-08,175184588.60296133
2021-05-12,176209059.88134116
2021-05-16,164348929.98192218
2021-05-20,139447576.95435822
2021-05-24,156878524.07365298
2021-05-28,148163050.51400563
2021-06-01,148572947.38247102
2021-06-05,137063775.4021388
2021-06-09,131832333.59289683
2021-06-13,136724465.12868512
2021-06-17,128812374.13671976
2021-06-21,104040763.72581212
2021-06-25,108995085.80799364
2021-06-29,89177797.47926754
2021-07-03,98706076.21227616
2021-07-07,87820755.10899657
2021-07-11,89248734.86686642
2021-07-15,91390704.50367121
2021-07-19,115543619.13247934
2021-07-23,91755226.95814537
2021-07-27,115543619.13247934
2021-07-31,112465862.12588961
2021-08-04,98004603.29610927
2021-08-08,113858289.12342106
2021-08-12,108813934.5420037
2021-08-16,124500915.70761941
2021-08-20,123727618.0945286
2021-08-24,119087832.41598378
2021-08-28,123466373.91035247
2021-09-01,119963781.7426829
2021-09-05,143606278.8744525
2021-09-09,125412870.36132078
2021-09-13,145552163.4120438
2021-09-17,134567094.4752858
2021-09-21,113928907.44351819
2021-09-25,135990412.4848306
2021-09-29,122769122.38213871
2021-10-03,141656679.6716985
2021-10-07,139433297.2697835
2021-10-11,144377740.43537864
2021-10-15,139433297.2697835
2021-10-19,154737198.72913387
2021-10-23,144754153.64983496
2021-10-27,156733807.7449937
2021-10-31,140175299.14944655
2021-11-04,153966937.6477702
2021-11-08,145353402.67446837
2021-11-12,152890245.77610743
2021-11-16,169070703.34607086
2021-11-20,163435013.23453516
2021-11-24,176960669.50222084
2021-11-28,155225116.619112
2021-12-02,172098304.91522342
2021-12-06,190973602.87366727
2021-12-10,173208616.55983782
2021-12-14,178007627.4567432
2021-12-18,153952542.66529143
2021-12-22,178007627.4567432
2021-12-26,161682278.52670813
2021-12-30,143583516.00506175
2022-01-03,168921783.5353667
2022-01-07,168921783.5353667
2022-01-11,191422128.4364691
2022-01-15,201114388.10413846
2022-01-19,209595115.3133491
2022-01-23,186746029.1281284
2022-01-27,173501629.89918315
2022-01-31,189394908.97391748
2022-02-04,172445464.54596007
2022-02-08,204326154.12338364
2022-02-12,248110330.00696588
2022-02-16,206979740.54057044
2022-02-20,200196675.81507933
2022-02-24,183513619.49715608
2022-02-28,214099222.7466821
2022-03-04,190365286.64550212
2022-03-08,202691096.5721893
2022-03-12,213647372.0625779
2022-03-16,212277837.6262793
2022-03-20,210160951.25482893
2022-03-24,195149454.73662692
2022-03-28,216984358.7631026
2022-04-01,200371606.28467658
2022-04-05,206055907.17218518
2022-04-09,217424508.94720227
2022-04-13,198950531.06279945
2022-04-17,231514552.3256366
2022-04-21,237127026.3214096
2022-04-25,227305196.82880685
2022-04-29,222163205.20796743
2022-05-03,222163205.20796743
2022-05-07,211795588.96492898
2022-05-11,225257597.8912952
2022-05-15,189527082.3637104
2022-05-19,189527082.3637104
2022-05-23,248560108.0179809
2022-05-27,205096744.96660265
2022-05-31,216986411.34147817
2022-06-04,206582953.2634621
2022-06-08,266405768.7361438
2022-06-12,191184617.31646615
2022-06-16,179141491.81621632
2022-06-20,198711570.75412232
2022-06-24,189622396.21199957
2022-06-28,214611394.16241816
2022-07-02,202851865.7151624
2022-07-06,186682514.1001857
2022-07-10,221726603.8502846
2022-07-14,179699992.6629758
2022-07-18,189844347.0874986
2022-07-22,181711862.6387281
2022-07-26,220256803.19845834
2022-07-30,177582047.57875702
2022-08-03,199607727.89860287
2022-08-07,222690688.3419183
2022-08-11,196079851.3702425
2022-08-15,203082703.20489404
2022-08-19,250867150.78611156
2022-08-23,242410954.69219768
2022-08-27,204358072.2695853
2022-08-31,219862688.89188153
2022-09-04,258699436.01770127
2022-09-08,195564454.60861945
2022-09-12,235601272.08754936
2022-09-16,203901883.4393143
2022-09-20,242133486.58418575
2022-09-24,232575585.79796788
2022-09-28,234283743.87934902
2022-10-02,244753784.95094424
2022-10-06,247871667.56178424
2022-10-10,281762541.4868823
2022-10-14,276154660.02324307
2022-10-18,251371549.5083366
2022-10-22,240750216.43051958
2022-10-26,283822315.2658024
2022-10-30,247200081.03795698
2022-11-03,300302320.6683329
2022-11-07,263186945.48747677
2022-11-11,244879481.2695022
2022-11-15,283256116.39382714
2022-11-19,268636445.8702748
2022-11-23,258991482.2471786
2022-11-27,249807387.13203046
2022-12-01,281033310.52353424
2022-12-05,268175577.36232677
2022-12-09,258748833.58216918
2022-12-13,280878668.0332757
2022-12-17,234916704.1732852
2022-12-21,251387886.90897432
2022-12-25,247871972.40675086
2022-12-29,247871972.40675086
2023-01-02,274241331.1734265
2023-01-06,305064103.23047346
2023-01-10,286421296.9219445
2023-01-14,289810898.0689498
2023-01-18,261608422.14007932
2023-01-22,282163369.59394276
2023-01-26,289637895.9408021
2023-01-30,269948142.5149194
2023-02-03,260167412.7136542
2023-02-07,277772726.3559315
2023-02-11,291465748.0777028
2023-02-15,317275458.3617154
2023-02-19,315328983.1570423
2023-02-23,332847259.9991002
2023-02-27,299630548.4861114
2023-03-03,359556658.1833338
2023-03-07,353136003.57291716
2023-03-11,357219695.9219277
2023-03-15,318250274.5486265
2023-03-19,320415242.4026988
2023-03-23,398152679.74955547
2023-03-27,344632512.6727259
2023-03-31,328332326.2625294
2023-04-04,377232885.49311894
2023-04-08,349935510.5526316
2023-04-12,380882188.3566059
2023-04-16,295183695.97636956
2023-04-20,319313867.4340018
2023-04-24,341432463.6274834
2023-04-28,355961504.6329083
2023-05-02,312374381.6166337
2023-05-06,355568840.1119249
2023-05-10,405682569.25521636
2023-05-14,415228041.47298616
2023-05-18,344768089.144806
2023-05-22,354690591.1309403
2023-05-26,376858753.07662404
2023-05-30,379321882.1817001
2023-06-03,331093463.8956832
2023-06-07,343827827.89167106
2023-06-11,415140266.2692028
2023-06-15,385148460.1631553
2023-06-19,369534333.3997841
2023-06-23,325294307.5702325
2023-06-27,364329624.47866035
2023-07-01,334845664.7949681
2023-07-05,390233669.4978951
2023-07-09,425480581.581576
2023-07-13,321592673.51184636
2023-07-17,364471696.6467593
2023-07-21,300153161.94439
2023-07-25,369831574.5386234
2023-07-29,343365594.25571066
2023-08-02,400593193.2983291
2023-08-06,426605738.3177011
2023-08-10,330756213.4390739
2023-08-14,445348917.3077294
2023-08-18,362008769.0396163
2023-08-22,380936887.22817194
2023-08-26,378799106.9943814
2023-08-30,348384580.1554164
2023-09-03,436863203.68695074
2023-09-07,393005453.9397736
2023-09-11,427999090.2494795
2023-09-15,506061817.40190023
2023-09-19,385677556.7313763
2023-09-23,442953295.78705144
2023-09-27,445792739.99081457
2023-10-01,400361632.7306042
2023-10-05,401774935.7811363
2023-10-09,444516950.225938
2023-10-13,393226532.892176
2023-10-17,491483968.444345
2023-10-21,455077748.5595787
2023-10-25,436874638.6171956
2023-10-29,415637677.0177486
2023-11-02,447130946.6720681
2023-11-06,394344654.35661566
2023-11-10,478181706.85762835
2023-11-14,443696225.37862045
2023-11-18,479063315.80735093
2023-11-22,456556985.5345224
2023-11-26,492891191.48160595
2023-11-30,452678810.6117344
2023-12-04,523621012.2747674
2023-12-08,456057010.69092655
2023-12-12,481794448.2864064
2023-12-16,508560806.52454
2023-12-20,485140243.06617314
2023-12-24,612085087.5512694
2023-12-28,433112839.72926086
2024-01-01,554813968.2482265
2024-01-05,493963403.98874366
2024-01-09,553078468.1633366
2024-01-13,578549187.0919114
2024-01-17,440279570.0510773
2024-01-21,489551347.763542
2024-01-25,632919956.7514365
2024-01-29,545500073.2222326
2024-02-02,676117474.0216229
2024-02-06,638049611.833403
2024-02-10,570491417.639278
2024-02-14,521699388.49907666
2024-02-18,491572989.4556458
2024-02-22,548449203.1116709
2024-02-26,540324029.7322387
2024-03-01,608054004.3789
2024-03-05,658743347.9554589
2024-03-09,642965064.1720946
2024-03-13,631131351.3345715
2024-03-17,609268716.2671757
2024-03-21,500768807.8908293
2024-03-25,550845688.6799122
2024-03-29,595046224.9834774
2024-04-02,611575286.7885739
2024-04-06,640501144.9474928
2024-04-10,626404079.729565
2024-04-14,674220573.4624075
2024-04-18,622687790.7773827
2024-04-22,652748580.6769805
2024-04-26,578118168.6740619
2024-04-30,617535316.5382024
2024-05-04,617535316.5382024
2024-05-08,556219753.1939834
2024-05-12,545599184.5546882
2024-05-16,586932456.1118613
2024-05-20,644799036.2919042
2024-05-24,671140034.7624127
2024-05-28,562079779.1135205
2024-06-01,591442155.634376
2024-06-05,515938901.7236049
2024-06-09,636721355.302943
2024-06-13,603428735.4178218
2024-06-17,582620847.9896209
2024-06-21,582332779.002438
2024-06-25,515780461.4021594
2024-06-29,653044616.4527341
2024-07-03,603130378.2525251
2024-07-07,557193590.72128
2024-07-11,553241863.127512
2024-07-15,604614321.8464954
2024-07-19,599556361.5235602
2024-07-23,689285885.0168821
2024-07-27,628106664.4532535
2024-07-31,613215974.0238556
2024-08-04,644509048.8165007
2024-08-08,581410260.8204794
2024-08-12,617466711.1039201
2024-08-16,613213426.3989986
2024-08-20,647760661.689083
2024-08-24,660715874.9228647
2024-08-28,703794017.3679069
2024-09-01,631567802.399059
2024-09-05,689387389.9426349
2024-09-09,644910784.1398844
2024-09-13,566627672.3067043
2024-09-17,691009356.4715909
2024-09-21,621908420.8244318
2024-09-25,657005311.2676694
2024-09-29,681164035.1378452
2024-10-03,694347855.1727712
2024-10-07,681164035.1378452
2024-10-11,640613423.0024583
2024-10-15,713826385.6313109
2024-10-19,791615158.4244666
2024-10-23,718143298.2753785
2024-10-27,765702457.1015625
2024-10-31,751434709.4537071
2024-11-04,720519107.2542773
2024-11-08,717510664.7072663
2024-11-12,737722232.7271894
2024-11-16,793304044.7819778
2024-11-20,747470602.2973549
2024-11-24,681367759.9173166
2024-11-28,722046432.1511863
2024-12-02,649582756.2207783
2024-12-06,702558736.3396405
2024-12-10,795544451.4434165
2024-12-14,821373816.7500207
2024-12-18,776835370.7386113
2024-12-22,836176961.5589218
2024-12-26,706704399.7691535
2024-12-30,867710155.9849901
2025-01-03,774936114.1501169
2025-01-07,731277741.5219413
2025-01-11,753106927.8360293
2025-01-15,763192579.4414012
2025-01-19,823589114.5051093
2025-01-23,746720797.1512991
2025-01-27,841602268.6110247
2025-01-31,671743783.1087936
2025-02-04,703987484.6980155
2025-02-08,859832042.3792553
2025-02-12,754813012.7554775
2025-02-16,856968157.3389257
2025-02-20,737787155.324903
2025-02-24,714530229.8374169
2025-02-28,857436275.8049003
2025-03-04,802472411.9712528
2025-03-08,753004934.5209701
2025-03-12,852972260.0961236
2025-03-16,808372403.3590714
2025-03-20,791647457.0826768
2025-03-24,870857131.0489082
2025-03-28,870857131.0489082
2025-04-01,763413718.7766403
2025-04-05,948981343.907835
2025-04-09,791264255.7881161
2025-04-13,1038911847.2943201
2025-04-17,924148329.2792498
2025-04-21,771877846.401681
2025-04-25,882146110.1733494
2025-04-29,894398139.4813126
2025-05-03,999957994.4593519
2025-05-07,894116485.453914
2025-05-11,882273882.9975705
2025-05-15,864509979.3130558
2025-05-19,852722089.09428
2025-05-23,937389530.5646338
2025-05-27,852722089.09428
2025-05-31,1016284104.8877773
2025-06-04,795352777.73826
2025-06-08,965785515.8250304
2025-06-12,934223897.6608136
2025-06-16,917456209.4405266
2025-06-20,948875942.6405447
2025-06-24,735221756.880422
2025-06-28,911172262.800523
2025-07-02,889547992.701345
2025-07-06,930246266.8772235
2025-07-10,994200697.7250328
2025-07-14,910161831.228891
2025-07-18,903884853.0824848
2025-07-22,941546721.960922
2025-07-26,970032969.1338755
2025-07-30,869131963.3112651
2025-08-03,983324484.0382924
2025-08-07,1021388657.6139685
2025-08-11,945836287.6602162
2025-08-15,862190901.6766596
2025-08-19,862190901.6766596
2025-08-23,980001769.6141683
2025-08-27,967107009.4876657
2025-08-31,851054168.3491462
2025-09-04,902633208.8551546
2025-09-08,1082012601.5468137
2025-09-12,811509451.1601102
2025-09-16,1082012601.5468137
2025-09-20,1082611043.2192645
2025-09-24,1082611043.2192645
2025-09-28,1167521713.2756777
2025-10-02,1019764936.475331
2025-10-06,922287405.7828363
2025-10-10,989771850.1084098
2025-10-14,1267207899.0024335
2025-10-18,1203393599.4625034
2025-10-22,1115874064.956139
2025-10-26,1072114297.7029574
2025-10-30,1240553837.6668227
2025-11-03,1100991530.929305
2025-11-07,1100991530.929305
2025-11-11,1186279607.2688992
2025-11-18,1006737198.683799
2025-11-22,1082431724.900626
2025-11-26,1241390229.9559624
2025-11-30,1239441135.1156871
2025-12-04,979678022.9656931
2025-12-08,1098426874.2342618
2025-12-12,1068190154.3848839
2025-12-16,1082923811.686744
2025-12-20,1082923811.686744
2025-12-24,1171325755.4979067
2025-12-28,1142344841.882498
2026-01-01,1112864974.9952078
2026-01-05,972835607.2805791
2026-01-09,1033929118.9983668
2026-01-13,982960782.146335
2026-01-17,1084897455.850399
2026-01-21,997523164.104058
2026-01-25,760574860.3057833
2026-01-29,901422056.6587061
2026-02-02,830998458.4822448
2026-02-06,1021142173.5586905
2026-02-10,900973830.4794525
2026-02-14,1038622610.1360354
2026-02-18,957284694.8844184
2026-02-22,1177205689.6625803
2026-02-26,1004931686.2973247
2026-03-02,976219352.4031156
2026-03-06,1052672432.0364789
2026-03-10,994991750.8290006
2026-03-14,922890899.3196526
2026-03-18,1002201835.9799352
2026-03-22,1077444735.2152646
2026-03-26,1097397415.4970288
2026-03-30,904521506.1066417
2026-04-03,898750099.8899364
2026-04-07,953315133.8739818
2026-04-11,849693923.6702881
2026-04-15,863510085.0307804
2026-04-19,1064992343.9283061
2026-04-23,815595402.6286399
2026-04-27,930183186.4690272
2026-05-01,1064992343.9283061
2026-05-05,987782908.3676875
2026-05-09,1126072515.5391636
2026-05-13,915345495.0873903
2026-05-17,950708405.5706699
2026-05-21,862428339.3391081
2026-05-25,1120477763.7082896
2026-05-29,959580184.8628848
